,0,1,2,3,4
5862,2013-06-05,910.06806,XAU,GBP,29.259364546989595
5863,2013-06-04,914.42046,XAU,GBP,29.399297441958264
5864,2013-06-03,922.58764,XAU,GBP,29.661878349303677
5865,2013-06-02,914.45219,XAU,GBP,29.40031758504193
5866,2013-06-01,913.26791,XAU,GBP,29.36224210281293
5867,2013-05-31,913.26791,XAU,GBP,29.36224210281293
5868,2013-05-30,929.42644,XAU,GBP,29.881750852316202
5869,2013-05-29,920.19653,XAU,GBP,29.58500238558515
5870,2013-05-28,918.55178,XAU,GBP,29.532122450606813
5871,2013-05-27,922.75587,XAU,GBP,29.667287068842455
5872,2013-05-26,916.79996,XAU,GBP,29.475800135547534
5873,2013-05-25,916.83415,XAU,GBP,29.476899369459623
5874,2013-05-24,916.83415,XAU,GBP,29.476899369459623
5875,2013-05-23,921.21637,XAU,GBP,29.617790999592327
5876,2013-05-22,908.72982,XAU,GBP,29.216339136328152
5877,2013-05-21,906.61450,XAU,GBP,29.148330026093543
5878,2013-05-20,912.34705,XAU,GBP,29.332635769373713
5879,2013-05-19,885.75035,XAU,GBP,28.477532096086996
5880,2013-05-18,896.16656,XAU,GBP,28.812420989548436
5881,2013-05-17,896.16656,XAU,GBP,28.812420989548436
5882,2013-05-16,906.45072,XAU,GBP,29.143064377362276
5883,2013-05-15,916.35744,XAU,GBP,29.461572788639728
5884,2013-05-14,937.80308,XAU,GBP,30.151066054345044
5885,2013-05-13,936.45897,XAU,GBP,30.10785191882066
5886,2013-05-12,939.20340,XAU,GBP,30.19608738314812
5887,2013-05-11,942.91248,XAU,GBP,30.315337061962197
5888,2013-05-10,942.91248,XAU,GBP,30.315337061962197
5889,2013-05-09,942.79876,XAU,GBP,30.31168087943857
5890,2013-05-08,947.41194,XAU,GBP,30.45999804523481
5891,2013-05-07,936.57596,XAU,GBP,30.11161323427475
5892,2013-05-06,946.56746,XAU,GBP,30.432847385565857
5893,2013-05-05,944.84992,XAU,GBP,30.37762719798556
5894,2013-05-04,944.33457,XAU,GBP,30.361058312446065
5895,2013-05-03,944.33457,XAU,GBP,30.361058312446065
5896,2013-05-02,944.51866,XAU,GBP,30.36697694277296
5897,2013-05-01,937.15958,XAU,GBP,30.130377051056666
5898,2013-04-30,949.95510,XAU,GBP,30.541762529466155
5899,2013-04-29,951.92267,XAU,GBP,30.605021367383973
5900,2013-04-28,946.24468,XAU,GBP,30.42246976865611
5901,2013-04-27,945.14130,XAU,GBP,30.386995281556917
5902,2013-04-26,945.14130,XAU,GBP,30.386995281556917
5903,2013-04-25,948.59088,XAU,GBP,30.49790184249479
5904,2013-04-24,936.88243,XAU,GBP,30.121466472561913
5905,2013-04-23,927.49038,XAU,GBP,29.819505084318536
5906,2013-04-22,932.71415,XAU,GBP,29.98745317244244
5907,2013-04-21,924.04993,XAU,GBP,29.708892059666635
5908,2013-04-20,921.58356,XAU,GBP,29.62959643101029
5909,2013-04-19,921.58356,XAU,GBP,29.62959643101029
5910,2013-04-18,911.94209,XAU,GBP,29.319616004382787
5911,2013-04-17,904.68379,XAU,GBP,29.086256264572324
5912,2013-04-16,894.07355,XAU,GBP,28.745129162395973
5913,2013-04-15,883.37769,XAU,GBP,28.40124931358163
5914,2013-04-14,966.40122,XAU,GBP,31.070517511223823
5915,2013-04-13,966.28646,XAU,GBP,31.066827891927204
5916,2013-04-12,966.28646,XAU,GBP,31.066827891927204
5917,2013-04-11,1015.09100,XAU,GBP,32.63593012743269
5918,2013-04-10,1017.04987,XAU,GBP,32.69890925388413
5919,2013-04-09,1035.26091,XAU,GBP,33.284407725437795
5920,2013-04-08,1031.16685,XAU,GBP,33.15278065348315
5921,2013-04-07,1030.58536,XAU,GBP,33.134085317784375
5922,2013-04-06,1031.26080,XAU,GBP,33.15580121581251
5923,2013-04-05,1031.26080,XAU,GBP,33.15580121581251
5924,2013-04-04,1020.15495,XAU,GBP,32.79873988376863
5925,2013-04-03,1029.27640,XAU,GBP,33.09200128088561
5926,2013-04-02,1043.31910,XAU,GBP,33.543484523275204
5927,2013-04-01,1051.06397,XAU,GBP,33.79248785023412
5928,2013-03-31,1051.13790,XAU,GBP,33.794864754683395
5929,2013-03-30,1050.67924,XAU,GBP,33.78011849477936
5930,2013-03-29,1050.67924,XAU,GBP,33.78011849477936
5931,2013-03-28,1050.55826,XAU,GBP,33.77622889785966
5932,2013-03-27,1061.33465,XAU,GBP,34.12269784602881
5933,2013-03-26,1055.58143,XAU,GBP,33.93772754688543
5934,2013-03-25,1057.72576,XAU,GBP,34.00666935018204
5935,2013-03-24,1054.27181,XAU,GBP,33.89562229049611
5936,2013-03-23,1056.30242,XAU,GBP,33.96090791126909
5937,2013-03-22,1056.30242,XAU,GBP,33.96090791126909
5938,2013-03-21,1064.43633,XAU,GBP,34.22241916338622
5939,2013-03-20,1064.17119,XAU,GBP,34.21389471531803
5940,2013-03-19,1068.94062,XAU,GBP,34.367235434748785
5941,2013-03-18,1063.77517,XAU,GBP,34.20116237797185
5942,2013-03-17,1062.06506,XAU,GBP,34.14618107041398
5943,2013-03-16,1053.31181,XAU,GBP,33.86475757696566
5944,2013-03-15,1053.31181,XAU,GBP,33.86475757696566
5945,2013-03-14,1053.76722,XAU,GBP,33.8793993469541
5946,2013-03-13,1064.14805,XAU,GBP,34.21315074711897
5947,2013-03-12,1068.56066,XAU,GBP,34.355019438339376
5948,2013-03-11,1061.28707,XAU,GBP,34.12116811366445
5949,2013-03-10,1059.03612,XAU,GBP,34.04879839812136
5950,2013-03-09,1058.05663,XAU,GBP,34.017307066604765
5951,2013-03-08,1058.05663,XAU,GBP,34.017307066604765
5952,2013-03-07,1051.45082,XAU,GBP,33.804925365264594
5953,2013-03-06,1055.27709,XAU,GBP,33.92794278968141
5954,2013-03-05,1042.18722,XAU,GBP,33.50709373999308
5955,2013-03-04,1041.38006,XAU,GBP,33.481142946062626
5956,2013-03-03,1050.67438,XAU,GBP,33.77996224216711
5957,2013-03-02,1048.17635,XAU,GBP,33.69964872097913
5958,2013-03-01,1048.17635,XAU,GBP,33.69964872097913
5959,2013-02-28,1042.67913,XAU,GBP,33.52290901211054
5960,2013-02-27,1053.17209,XAU,GBP,33.86026547511725
5961,2013-02-26,1066.48072,XAU,GBP,34.28814782140133
5962,2013-02-25,1051.80037,XAU,GBP,33.81616365757143
5963,2013-02-24,1045.83968,XAU,GBP,33.62452304372373
5964,2013-02-23,1042.98763,XAU,GBP,33.53282751640653
5965,2013-02-22,1042.98763,XAU,GBP,33.53282751640653
5966,2013-02-21,1034.37622,XAU,GBP,33.25596428438233
5967,2013-02-20,1031.48365,XAU,GBP,33.16296600894819
5968,2013-02-19,1040.58429,XAU,GBP,33.45555834909791
5969,2013-02-18,1043.04045,XAU,GBP,33.53452571866556
5970,2013-02-17,1042.20388,XAU,GBP,33.507629371375806
5971,2013-02-16,1037.43419,XAU,GBP,33.3542802927518
5972,2013-02-15,1037.43419,XAU,GBP,33.3542802927518
5973,2013-02-14,1056.04024,XAU,GBP,33.95247862940096
5974,2013-02-13,1058.58115,XAU,GBP,34.03417077445996
5975,2013-02-12,1053.72686,XAU,GBP,33.87810174295609
5976,2013-02-11,1053.05967,XAU,GBP,33.856651088559865
5977,2013-02-10,1054.76002,XAU,GBP,33.9113186048635
5978,2013-02-09,1055.33247,XAU,GBP,33.9297232978432
5979,2013-02-08,1055.33247,XAU,GBP,33.9297232978432
5980,2013-02-07,1064.04777,XAU,GBP,34.209926670584764
5981,2013-02-06,1071.73687,XAU,GBP,34.45713695059202
5982,2013-02-05,1069.44941,XAU,GBP,34.383593411412484
5983,2013-02-04,1062.72134,XAU,GBP,34.16728096020124
5984,2013-02-03,1061.81339,XAU,GBP,34.13808969285752
5985,2013-02-02,1062.04726,XAU,GBP,34.145608787183946
5986,2013-02-01,1062.04726,XAU,GBP,34.145608787183946
5987,2013-01-31,1048.01185,XAU,GBP,33.69435992371272
5988,2013-01-30,1061.72800,XAU,GBP,34.13534434089048
5989,2013-01-29,1057.00576,XAU,GBP,33.983520815034204
5990,2013-01-28,1055.79303,XAU,GBP,33.94453064415943
5991,2013-01-27,1052.10519,XAU,GBP,33.825963847132215
5992,2013-01-26,1049.75951,XAU,GBP,33.750548491680036
5993,2013-01-25,1049.75951,XAU,GBP,33.750548491680036
5994,2013-01-24,1056.81336,XAU,GBP,33.977335012030814
5995,2013-01-23,1064.43859,XAU,GBP,34.22249182406598
5996,2013-01-22,1069.01375,XAU,GBP,34.36958661860345
5997,2013-01-21,1067.25759,XAU,GBP,34.313124769318414
5998,2013-01-20,1065.12841,XAU,GBP,34.24467004978221
5999,2013-01-19,1061.57580,XAU,GBP,34.13045099776617
6000,2013-01-18,1061.57580,XAU,GBP,34.13045099776617
6001,2013-01-17,1056.03187,XAU,GBP,33.95220952767986
6002,2013-01-16,1050.98698,XAU,GBP,33.79001256451046
6003,2013-01-15,1045.79642,XAU,GBP,33.623132202570254
6004,2013-01-14,1037.58615,XAU,GBP,33.35916591969773
6005,2013-01-13,1030.17062,XAU,GBP,33.12075111852436
6006,2013-01-11,0.00000,XAU,GBP,0.0
6007,2013-01-10,1035.54392,XAU,GBP,33.29350670728806
6008,2013-01-09,1034.29671,XAU,GBP,33.25340797878565
6009,2013-01-08,1034.50777,XAU,GBP,33.26019371465829
6010,2013-01-07,1023.56378,XAU,GBP,32.908336301918624
6011,2013-01-06,1031.25545,XAU,GBP,33.15562920933606
6012,2013-01-05,1030.35395,XAU,GBP,33.12664531428637
6013,2013-01-04,1030.35395,XAU,GBP,33.12664531428637
6014,2013-01-03,1033.25516,XAU,GBP,33.21992137214228
6015,2013-01-02,1038.41562,XAU,GBP,33.38583399671033
6016,2013-01-01,1028.70747,XAU,GBP,33.0737097585222
6017,2012-12-31,1032.89295,XAU,GBP,33.208276051425756
6018,2012-12-30,1025.48070,XAU,GBP,32.96996670469028
6019,2012-12-29,1024.72386,XAU,GBP,32.945633736160715
6020,2012-12-28,1024.72386,XAU,GBP,32.945633736160715
6021,2012-12-27,1031.42646,XAU,GBP,33.1611273079411
6022,2012-12-26,1028.66223,XAU,GBP,33.07225525889707
6023,2012-12-25,1023.51838,XAU,GBP,32.90687665817458
6024,2012-12-24,1028.47003,XAU,GBP,33.066075886042334
6025,2012-12-23,1026.72507,XAU,GBP,33.00997412508182
6026,2012-12-22,1024.61753,XAU,GBP,32.94221514762978
6027,2012-12-21,1024.61753,XAU,GBP,32.94221514762978
6028,2012-12-20,1013.24992,XAU,GBP,32.57673803702994
6029,2012-12-19,1026.27644,XAU,GBP,32.9955503371327
6030,2012-12-18,1031.37750,XAU,GBP,33.159553207551056
6031,2012-12-17,1047.56718,XAU,GBP,33.6800634527069
6032,2012-12-16,1048.28548,XAU,GBP,33.70315733159119
6033,2012-12-15,1048.61386,XAU,GBP,33.7137149926632
6034,2012-12-14,1048.61386,XAU,GBP,33.7137149926632
6035,2012-12-13,1053.08968,XAU,GBP,33.85761593236512
6036,2012-12-12,1059.13049,XAU,GBP,34.0518324637629
6037,2012-12-11,1060.55304,XAU,GBP,34.09756850358867
6038,2012-12-10,1064.95498,XAU,GBP,34.23909414637848
6039,2012-12-09,1062.42400,XAU,GBP,34.15772125820005
6040,2012-12-08,1062.54833,XAU,GBP,34.161718560109676
6041,2012-12-07,1062.54833,XAU,GBP,34.161718560109676
6042,2012-12-06,1059.52307,XAU,GBP,34.064454202552255
6043,2012-12-05,1051.72575,XAU,GBP,33.81376456910931
6044,2012-12-04,1053.08748,XAU,GBP,33.857545200729945
6045,2012-12-03,1065.96178,XAU,GBP,34.27146351469354
6046,2012-12-02,1071.44061,XAU,GBP,34.447611971393556
6047,2012-12-01,1071.13414,XAU,GBP,34.437758733106385
6048,2012-11-30,1071.13414,XAU,GBP,34.437758733106385
6049,2012-11-29,1076.40431,XAU,GBP,34.60719861571759
6050,2012-11-28,1075.74187,XAU,GBP,34.58590067735186
6051,2012-11-27,1087.41994,XAU,GBP,34.96135930770448
6052,2012-11-26,1091.39617,XAU,GBP,35.089198057580695
6053,2012-11-25,1092.17462,XAU,GBP,35.11422580367213
6054,2012-11-24,1093.42724,XAU,GBP,35.154498467695575
6055,2012-11-23,1093.42724,XAU,GBP,35.154498467695575
6056,2012-11-22,1085.49923,XAU,GBP,34.89960705361586
6057,2012-11-21,1084.08174,XAU,GBP,34.854033696551
6058,2012-11-20,1084.27303,XAU,GBP,34.86018381222937
6059,2012-11-19,1088.65335,XAU,GBP,35.001014355949884
6060,2012-11-18,1080.53128,XAU,GBP,34.73988376863296
6061,2012-11-17,1079.03394,XAU,GBP,34.69174317471871
6062,2012-11-16,1079.03394,XAU,GBP,34.69174317471871
6063,2012-11-15,1081.32426,XAU,GBP,34.76537866502398
6064,2012-11-14,1088.69822,XAU,GBP,35.00245695979999
6065,2012-11-13,1087.51244,XAU,GBP,34.964333251456104
6066,2012-11-12,1087.64315,XAU,GBP,34.96853567510774
6067,2012-11-11,1091.72110,XAU,GBP,35.09964479858845
6068,2012-11-10,1088.88560,XAU,GBP,35.008481366072225
6069,2012-11-09,1088.88560,XAU,GBP,35.008481366072225
6070,2012-11-08,1084.27125,XAU,GBP,34.860126583906364
6071,2012-11-07,1074.76466,XAU,GBP,34.554482649529895
6072,2012-11-06,1070.33190,XAU,GBP,34.41196612083278
6073,2012-11-05,1054.92752,XAU,GBP,33.9167038543597
6074,2012-11-04,1050.49225,XAU,GBP,33.77410662729701
6075,2012-11-03,1047.32671,XAU,GBP,33.672332163474955
6076,2012-11-02,1047.32671,XAU,GBP,33.672332163474955
6077,2012-11-01,1063.56497,XAU,GBP,34.194404291738415
6078,2012-10-31,1066.38937,XAU,GBP,34.28521085100446
6079,2012-10-30,1064.72575,XAU,GBP,34.231724231500785
6080,2012-10-29,1065.74088,XAU,GBP,34.2643614155072
6081,2012-10-28,1065.73631,XAU,GBP,34.2642144866105
6082,2012-10-27,1062.71733,XAU,GBP,34.16715203572076
6083,2012-10-26,1062.71733,XAU,GBP,34.16715203572076
6084,2012-10-25,1062.75899,XAU,GBP,34.16849143568501
6085,2012-10-24,1062.81614,XAU,GBP,34.170328850662365
6086,2012-10-23,1071.43529,XAU,GBP,34.4474409294394
6087,2012-10-22,1078.92141,XAU,GBP,34.688125251579564
6088,2012-10-21,1071.57275,XAU,GBP,34.451860370608046
6089,2012-10-20,1075.65278,XAU,GBP,34.58303636763474
6090,2012-10-19,1075.65278,XAU,GBP,34.58303636763474
6091,2012-10-18,1085.43269,XAU,GBP,34.89746774315929
6092,2012-10-17,1084.14811,XAU,GBP,34.856167541381225
6093,2012-10-16,1084.92563,XAU,GBP,34.88116538728142
6094,2012-10-15,1080.80066,XAU,GBP,34.74854453585258
6095,2012-10-14,1086.02726,XAU,GBP,34.91658361057991
6096,2012-10-13,1091.62533,XAU,GBP,35.09656572190636
6097,2012-10-12,1091.62533,XAU,GBP,35.09656572190636
6098,2012-10-11,1101.48631,XAU,GBP,35.413603558187056
6099,2012-10-10,1100.53669,XAU,GBP,35.383072569371656
6100,2012-10-09,1103.04832,XAU,GBP,35.46382334066799
6101,2012-10-08,1107.77247,XAU,GBP,35.61570827444389
6102,2012-10-07,1101.91503,XAU,GBP,35.42738722483786
6103,2012-10-06,1103.95991,XAU,GBP,35.49313163671718
6104,2012-10-05,1103.95991,XAU,GBP,35.49313163671718
6105,2012-10-04,1106.61154,XAU,GBP,35.57838351207003
6106,2012-10-03,1106.09007,XAU,GBP,35.56161786398178
6107,2012-10-02,1100.03347,XAU,GBP,35.36689367234792
6108,2012-10-01,1101.44514,XAU,GBP,35.41227991208701
6109,2012-09-30,1095.96107,XAU,GBP,35.2359629854923
6110,2012-09-29,1096.36903,XAU,GBP,35.24907920271301
6111,2012-09-28,1096.36903,XAU,GBP,35.24907920271301
6112,2012-09-27,1094.91378,XAU,GBP,35.20229183358261
6113,2012-09-26,1084.39297,XAU,GBP,34.864039972376084
6114,2012-09-25,1088.07146,XAU,GBP,34.9823061599538
6115,2012-09-24,1088.24744,XAU,GBP,34.98796404775286
6116,2012-09-23,1090.43331,XAU,GBP,35.058241392924515
6117,2012-09-22,1092.58015,XAU,GBP,35.12726389458671
6118,2012-09-21,1092.58015,XAU,GBP,35.12726389458671
6119,2012-09-20,1090.27564,XAU,GBP,35.05317218523458
6120,2012-09-19,1091.67088,XAU,GBP,35.09803018826189
6121,2012-09-18,1091.19961,XAU,GBP,35.08287850748533
6122,2012-09-17,1084.83584,XAU,GBP,34.878278572044024
6123,2012-09-16,1093.69414,XAU,GBP,35.163079501071905
6124,2012-09-15,1091.78586,XAU,GBP,35.101726880722026
6125,2012-09-14,1091.78586,XAU,GBP,35.101726880722026
6126,2012-09-13,1095.78799,XAU,GBP,35.23039833484871
6127,2012-09-12,1074.86760,XAU,GBP,34.557792247041164
6128,2012-09-11,1078.97529,XAU,GBP,34.689857533626466
6129,2012-09-10,1079.95910,XAU,GBP,34.72148775635395
6130,2012-09-09,1083.19854,XAU,GBP,34.82563816010299
6131,2012-09-08,1084.31402,XAU,GBP,34.86150167119563
6132,2012-09-07,1084.31402,XAU,GBP,34.86150167119563
6133,2012-09-06,1068.08764,XAU,GBP,34.33981149376211
6134,2012-09-05,1064.62476,XAU,GBP,34.22847732793886
6135,2012-09-04,1068.24769,XAU,GBP,34.34495722022101
6136,2012-09-03,1064.76777,XAU,GBP,34.233075205732604
6137,2012-09-02,1065.53215,XAU,GBP,34.25765059086636
6138,2012-09-01,1066.32420,XAU,GBP,34.28311558706614
6139,2012-08-31,1066.32420,XAU,GBP,34.28311558706614
6140,2012-08-30,1048.90833,XAU,GBP,33.72318242203123
6141,2012-08-29,1046.44326,XAU,GBP,33.64392858934113
6142,2012-08-28,1053.99195,XAU,GBP,33.88662458348712
6143,2012-08-27,1055.02153,XAU,GBP,33.91972634573366
6144,2012-08-26,1058.17773,XAU,GBP,34.02120052161366
6145,2012-08-25,1056.58122,XAU,GBP,33.969871538490224
6146,2012-08-24,1056.58122,XAU,GBP,33.969871538490224
6147,2012-08-23,1053.10374,XAU,GBP,33.85806797181537
6148,2012-08-22,1040.96920,XAU,GBP,33.46793349168646
6149,2012-08-21,1037.47370,XAU,GBP,33.35555056861804
6150,2012-08-20,1030.98705,XAU,GBP,33.14699994984484
6151,2012-08-19,1030.90707,XAU,GBP,33.14442853339883
6152,2012-08-18,1029.30683,XAU,GBP,33.092979628003036
6153,2012-08-17,1029.30683,XAU,GBP,33.092979628003036
6154,2012-08-16,1026.24104,XAU,GBP,32.99441220082126
6155,2012-08-15,1023.27651,XAU,GBP,32.89910035790207
6156,2012-08-14,1020.37913,XAU,GBP,32.80594743739286
6157,2012-08-13,1026.58603,XAU,GBP,33.005503885738825
6158,2012-08-12,1034.60596,XAU,GBP,33.263350596139084
6159,2012-08-11,1032.64766,XAU,GBP,33.200389795611294
6160,2012-08-10,1032.64766,XAU,GBP,33.200389795611294
6161,2012-08-09,1034.95282,XAU,GBP,33.27450240294655
6162,2012-08-08,1029.69384,XAU,GBP,33.10542228715243
6163,2012-08-07,1031.90672,XAU,GBP,33.17656802389958
6164,2012-08-06,1033.03750,XAU,GBP,33.21292344136411
6165,2012-08-05,1026.23719,XAU,GBP,32.994288420459704
6166,2012-08-04,1025.20125,XAU,GBP,32.960982179486024
6167,2012-08-03,1025.20125,XAU,GBP,32.960982179486024
6168,2012-08-02,1024.95503,XAU,GBP,32.95306602348033
6169,2012-08-01,1029.74902,XAU,GBP,33.10719636516557
6170,2012-07-31,1030.46199,XAU,GBP,33.13011888058828
6171,2012-07-30,1032.11117,XAU,GBP,33.18314124335926
6172,2012-07-29,1031.73867,XAU,GBP,33.17116509149458
6173,2012-07-28,1030.80215,XAU,GBP,33.1410552774159
6174,2012-07-27,1030.80215,XAU,GBP,33.1410552774159
6175,2012-07-26,1028.59028,XAU,GBP,33.06994201291945
6176,2012-07-25,1035.77635,XAU,GBP,33.30097950454419
6177,2012-07-24,1020.11402,XAU,GBP,32.797423953846966
6178,2012-07-23,1016.19801,XAU,GBP,32.67152132172991
6179,2012-07-22,1013.69946,XAU,GBP,32.59119108215544
6180,2012-07-21,1014.35957,XAU,GBP,32.612414109289375
6181,2012-07-20,1014.35957,XAU,GBP,32.612414109289375
6182,2012-07-19,1006.81400,XAU,GBP,32.369818425462356
6183,2012-07-18,1005.45666,XAU,GBP,32.32617893560463
6184,2012-07-17,1011.90256,XAU,GBP,32.53341941158995
6185,2012-07-16,1017.33483,XAU,GBP,32.70807092968375
6186,2012-07-15,1021.74854,XAU,GBP,32.84997498672174
6187,2012-07-14,1020.61389,XAU,GBP,32.81349514588078
6188,2012-07-13,1020.61389,XAU,GBP,32.81349514588078
6189,2012-07-12,1017.51947,XAU,GBP,32.714007242919436
6190,2012-07-11,1017.52135,XAU,GBP,32.714067686316774
6191,2012-07-10,1011.80027,XAU,GBP,32.5301307120618
6192,2012-07-09,1022.81087,XAU,GBP,32.88412968581007
6193,2012-07-08,1020.39485,XAU,GBP,32.80645284707692
6194,2012-07-07,1022.53357,XAU,GBP,32.87521428470384
6195,2012-07-06,1022.53357,XAU,GBP,32.87521428470384
6196,2012-07-05,1035.31891,XAU,GBP,33.286272468546926
6197,2012-07-04,1035.99400,XAU,GBP,33.307977113814914
6198,2012-07-03,1031.76455,XAU,GBP,33.17199715273018
6199,2012-07-02,1017.71338,XAU,GBP,32.72024159354516
6200,2012-07-01,1020.05484,XAU,GBP,32.79552127286078
6201,2012-06-30,1017.18506,XAU,GBP,32.70325571286557
6202,2012-06-29,1017.18506,XAU,GBP,32.70325571286557
6203,2012-06-28,1000.34485,XAU,GBP,32.161830444696214
6204,2012-06-27,1010.94914,XAU,GBP,32.50276624995017
6205,2012-06-26,1005.23565,XAU,GBP,32.319073299836546
6206,2012-06-25,1018.69753,XAU,GBP,32.75188274752536
6207,2012-06-24,1005.85322,XAU,GBP,32.338928634352165
6208,2012-06-23,1008.76968,XAU,GBP,32.4326949910428
6209,2012-06-22,1008.76968,XAU,GBP,32.4326949910428
6210,2012-06-21,1004.30223,XAU,GBP,32.289063153061974
6211,2012-06-20,1022.07050,XAU,GBP,32.86032624002202
6212,2012-06-19,1029.81387,XAU,GBP,33.10928134086603
6213,2012-06-18,1038.42130,XAU,GBP,33.38601661293205
6214,2012-06-17,1035.80546,XAU,GBP,33.30191541268051
6215,2012-06-16,1035.80546,XAU,GBP,33.30191541268051
6216,2012-06-15,1035.80546,XAU,GBP,33.30191541268051
6217,2012-06-14,1043.89455,XAU,GBP,33.56198566848468
6218,2012-06-13,1043.10853,XAU,GBP,33.53671454126676
6219,2012-06-12,1033.85364,XAU,GBP,33.23916294896905
6220,2012-06-11,1026.97132,XAU,GBP,33.01789124560982
6221,2012-06-10,1033.91897,XAU,GBP,33.241263357026284
6222,2012-06-09,1029.78906,XAU,GBP,33.10848368092574
6223,2012-06-08,1029.78906,XAU,GBP,33.10848368092574
6224,2012-06-07,1024.02704,XAU,GBP,32.92323045524166
6225,2012-06-06,1047.66101,XAU,GBP,33.68308015694707
6226,2012-06-05,1052.78114,XAU,GBP,33.84769614203941
6227,2012-06-04,1052.84135,XAU,GBP,33.84963193829115
6228,2012-06-03,1057.89155,XAU,GBP,34.01199962190726
6229,2012-06-02,1056.81337,XAU,GBP,33.97733533353824
6230,2012-06-01,1056.81337,XAU,GBP,33.97733533353824
6231,2012-05-31,1012.99882,XAU,GBP,32.568664985397135
6232,2012-05-30,1010.58904,XAU,GBP,32.49118876730192
6233,2012-05-29,994.11800,XAU,GBP,31.961632589022194
6234,2012-05-28,1003.56822,XAU,GBP,32.26546418600105
6235,2012-05-27,1004.48946,XAU,GBP,32.295082736722705
6236,2012-05-26,1004.15970,XAU,GBP,32.284480707625
6237,2012-05-25,1004.15970,XAU,GBP,32.284480707625
6238,2012-05-24,995.04647,XAU,GBP,31.991483589617623
6239,2012-05-23,995.27389,XAU,GBP,31.998795311650014
6240,2012-05-22,994.79330,XAU,GBP,31.983343985946266
6241,2012-05-21,1007.27651,XAU,GBP,32.38468846572795
6242,2012-05-20,1007.51530,XAU,GBP,32.39236574171122
6243,2012-05-19,1006.75370,XAU,GBP,32.367879735643726
6244,2012-05-18,1006.75370,XAU,GBP,32.367879735643726
6245,2012-05-17,997.29226,XAU,GBP,32.06368740732548
6246,2012-05-16,967.93986,XAU,GBP,31.119985930834748
6247,2012-05-15,965.49816,XAU,GBP,31.04148346101465
6248,2012-05-14,968.18600,XAU,GBP,31.12789951478098
6249,2012-05-13,984.02470,XAU,GBP,31.637125492067128
6250,2012-05-12,982.83963,XAU,GBP,31.599024610750952
6251,2012-05-11,982.83963,XAU,GBP,31.599024610750952
6252,2012-05-10,987.95270,XAU,GBP,31.763413611595873
6253,2012-05-09,986.16397,XAU,GBP,31.705904612602833
6254,2012-05-08,994.39107,XAU,GBP,31.97041199248444
6255,2012-05-07,1011.89285,XAU,GBP,32.53310722787289
6256,2012-05-06,1017.06254,XAU,GBP,32.69931660380124
6257,2012-05-05,1016.87806,XAU,GBP,32.69338543468448
6258,2012-05-04,1016.87806,XAU,GBP,32.69338543468448
6259,2012-05-03,1010.44435,XAU,GBP,32.48653687625951
6260,2012-05-02,1020.87623,XAU,GBP,32.82192957186784
6261,2012-05-01,1024.90922,XAU,GBP,32.95159319793155
6262,2012-04-30,1025.73745,XAU,GBP,32.97822140802251
6263,2012-04-29,1022.58689,XAU,GBP,32.876928562334506
6264,2012-04-28,1022.20228,XAU,GBP,32.864563064968934
6265,2012-04-27,1022.20228,XAU,GBP,32.864563064968934
6266,2012-04-26,1024.66640,XAU,GBP,32.943786354452946
6267,2012-04-25,1016.79872,XAU,GBP,32.69083459471416
6268,2012-04-24,1017.09013,XAU,GBP,32.700203642807814
6269,2012-04-23,1016.18125,XAU,GBP,32.67098247527286
6270,2012-04-22,1017.96429,XAU,GBP,32.728308536536744
6271,2012-04-21,1019.19045,XAU,GBP,32.76773049189351
6272,2012-04-20,1019.19045,XAU,GBP,32.76773049189351
6273,2012-04-19,1022.16210,XAU,GBP,32.86327124810471
6274,2012-04-18,1024.37061,XAU,GBP,32.934276486103805
6275,2012-04-17,1035.90146,XAU,GBP,33.30500188403356
6276,2012-04-16,1038.73446,XAU,GBP,33.39608493969163
6277,2012-04-15,1042.80136,XAU,GBP,33.52683879745932
6278,2012-04-14,1046.54619,XAU,GBP,33.64723786534497
6279,2012-04-13,1046.54619,XAU,GBP,33.64723786534497
6280,2012-04-12,1050.14854,XAU,GBP,33.76305609533081
6281,2012-04-11,1042.07812,XAU,GBP,33.503586093903316
6282,2012-04-10,1045.44824,XAU,GBP,33.61193795678168
6283,2012-04-09,1032.92992,XAU,GBP,33.20946466440411
6284,2012-04-08,1037.07102,XAU,GBP,33.342604107321755
6285,2012-04-07,1027.20632,XAU,GBP,33.025446670276125
6286,2012-04-06,1027.20632,XAU,GBP,33.025446670276125
6287,2012-04-05,1030.87409,XAU,GBP,33.14336820188609
6288,2012-04-04,1021.41320,XAU,GBP,32.83919355647664
6289,2012-04-03,1035.60679,XAU,GBP,33.29552802451687
6290,2012-04-02,1046.88270,XAU,GBP,33.65805691195969
6291,2012-04-01,1049.61539,XAU,GBP,33.74591492656127
6292,2012-03-31,1042.27943,XAU,GBP,33.51005836002917
6293,2012-03-30,1042.27943,XAU,GBP,33.51005836002917
6294,2012-03-29,1040.86476,XAU,GBP,33.46457566806029
6295,2012-03-28,1046.00352,XAU,GBP,33.62979062149959
6296,2012-03-27,1053.58548,XAU,GBP,33.87355627087387
6297,2012-03-26,1058.56625,XAU,GBP,34.03369172838538
6298,2012-03-25,1051.00055,XAU,GBP,33.79044885009652
6299,2012-03-24,1047.14104,XAU,GBP,33.6663627349737
6300,2012-03-23,1047.14104,XAU,GBP,33.6663627349737
